ABV,Availaility,Brewer,BrosScore,ImageLink,Location,Name,Ranking,RatingCount,ReviewCount,Score,ScoreClass,Style,URL,pDev
4.80,Rotating,Gueuzerie Tilquin,0,https://cdn.beeradvocate.com/im/beers/73100.jpg,Belgium,Gueuze Tilquin (Draught Version),707,403,84,4.31,Outstanding,Gueuze,https://www.beeradvocate.com/beer/profile/25923/73100/,7.89
6.00,Year-round,Brouwerij Boon,4.4,https://cdn.beeradvocate.com/im/beers/153.jpg,Belgium,Boon Geuze,5821,391,196,3.95,Very Good,Gueuze,https://www.beeradvocate.com/beer/profile/47/153/,12.15
notlisted,Rotating,Upland Brewing Company,4,https://cdn.beeradvocate.com/im/beers/74400.jpg,"Indiana, United States",Sour Reserve,430,382,53,4.38,Outstanding,Gueuze,https://www.beeradvocate.com/beer/profile/1170/74400/,9.13
5.50,Rotating,Brouwerij Timmermans-John Martin N.V.,4.23,https://cdn.beeradvocate.com/im/beers/49913.jpg,Belgium,Timmermans Oude Gueuze Limited Edition,4421,361,114,4,Exceptional,Gueuze,https://www.beeradvocate.com/beer/profile/2791/49913/,10.5
7.60,Rotating,Gueuzerie Tilquin,0,https://cdn.beeradvocate.com/im/beers/140278.jpg,Belgium,Oude (Gueuze Tilquin)²,344,327,50,4.42,Outstanding,Gueuze,https://www.beeradvocate.com/beer/profile/25923/140278/,6.33
4.00,Year-round,Brouwerij Lindemans,3.53,https://cdn.beeradvocate.com/im/beers/3566.jpg,Belgium,Lindemans Gueuze,37933,324,180,3.6,Good,Gueuze,https://www.beeradvocate.com/beer/profile/187/3566/,13.89
7.00,Rotating,Brouwerij Boon,4.17,https://cdn.beeradvocate.com/im/beers/51722.jpg,Belgium,HORALs Oude Geuze Mega Blend,1261,311,83,4.23,Exceptional,Gueuze,https://www.beeradvocate.com/beer/profile/47/51722/,9.22
4.50,Year-round,Brouwerij Mort Subite,3.24,https://cdn.beeradvocate.com/im/beers/1796.jpg,Belgium,Mort Subite Gueuze,41753,240,129,3.47,Okay,Gueuze,https://www.beeradvocate.com/beer/profile/654/1796/,15.27
6.00,Rotating,Brouwerij 3 Fonteinen,0,https://cdn.beeradvocate.com/im/beers/235041.jpg,Belgium,Oude Geuze Cuvée Armand & Gaston,218,242,43,4.52,World-Class,Gueuze,https://www.beeradvocate.com/beer/profile/2216/235041/,5.53
5.50,Year-round,De Cam Geuzestekerij,0,https://cdn.beeradvocate.com/im/beers/5599.jpg,Belgium,Oude Geuze De Cam,832,216,90,4.33,Outstanding,Gueuze,https://www.beeradvocate.com/beer/profile/2170/5599/,7.16
notlisted,Rotating,Bullfrog Brewery,0,https://cdn.beeradvocate.com/im/beers/89292.jpg,"Pennsylvania, United States",Le Roar Grrrz,358,164,17,4.49,Outstanding,Gueuze,https://www.beeradvocate.com/beer/profile/1114/89292/,6.68
6.40,Rotating,Rivertown Brewery & Barrel House,0,https://cdn.beeradvocate.com/im/beers/87241.jpg,"Ohio, United States",Ville De Rivere Geuze,26864,162,40,3.72,Good,Gueuze,https://www.beeradvocate.com/beer/profile/22157/87241/,17.74
4.50,Year-round,Brouwerij Van Honsebrouck N.V.,0,https://cdn.beeradvocate.com/im/beers/2395.jpg,Belgium,St. Louis Gueuze Lambic,43789,151,68,3.27,Okay,Gueuze,https://www.beeradvocate.com/beer/profile/212/2395/,19.27
5.50,Rotating,To Øl,0,https://cdn.beeradvocate.com/im/beers/95345.jpg,Denmark,To Øl / Mikkeller Betelgeuze,5095,151,20,4.01,Exceptional,Gueuze,https://www.beeradvocate.com/beer/profile/24299/95345/,11.22
5.80,Rotating,Jester King Brewery,0,https://cdn.beeradvocate.com/im/beers/252059.jpg,"Texas, United States",SPON  Méthode Traditionelle,1085,141,25,4.33,Outstanding,Gueuze,https://www.beeradvocate.com/beer/profile/24018/252059/,6.24
7.00,Rotating,Brouwerij Boon,0,https://cdn.beeradvocate.com/im/beers/200292.jpg,Belgium,Oude Geuze Boon Black Label,2266,114,32,4.21,Exceptional,Gueuze,https://www.beeradvocate.com/beer/profile/47/200292/,9.98
5.50,Year-round,Brasserie Belle-Vue,0,https://cdn.beeradvocate.com/im/beers/5355.jpg,Belgium,Belle Vue Gueuze,44025,107,50,3.18,Okay,Gueuze,https://www.beeradvocate.com/beer/profile/945/5355/,19.18
5.00,Rotating,Mikkeller ApS,0,https://cdn.beeradvocate.com/im/beers/129115.jpg,Denmark,Hues ,4044,102,22,4.09,Exceptional,Gueuze,https://www.beeradvocate.com/beer/profile/13307/129115/,9.29
5.00,Year-round,Brouwerij Girardin,0,https://cdn.beeradvocate.com/im/beers/8680.jpg,Belgium,Girardin Gueuze 1882 (White Label),28075,94,48,3.71,Good,Gueuze,https://www.beeradvocate.com/beer/profile/2541/8680/,13.21
5.50,Year-round,Brouwerij De Troch,0,https://cdn.beeradvocate.com/im/beers/60088.jpg,Belgium,De Troch Oude Gueuze,4901,91,19,4.06,Exceptional,Gueuze,https://www.beeradvocate.com/beer/profile/190/60088/,8.37
5.00,Year-round,Mikkeller ApS,0,https://cdn.beeradvocate.com/im/beers/59999.jpg,Denmark,Spontanale,17935,88,33,3.81,Very Good,Gueuze,https://www.beeradvocate.com/beer/profile/13307/59999/,9.71
5.50,Winter,Brouwerij De Troch,0,https://cdn.beeradvocate.com/im/beers/155148.jpg,Belgium,Winter Gueuze,42184,69,31,3.35,Okay,Gueuze,https://www.beeradvocate.com/beer/profile/190/155148/,18.21
7.00,Rotating,Brouwerij Mort Subite,0,https://cdn.beeradvocate.com/im/beers/30741.jpg,Belgium,Mort Subite Oude Gueuze,24325,65,25,3.75,Very Good,Gueuze,https://www.beeradvocate.com/beer/profile/654/30741/,15.73
6.50,Year-round,Brouwerij Boon,0,https://cdn.beeradvocate.com/im/beers/29005.jpg,Belgium,Moriau Oude Geuze,12916,62,29,3.89,Very Good,Gueuze,https://www.beeradvocate.com/beer/profile/47/29005/,9.25
5.80,Spring,Brouwerij Kerkom,0,https://cdn.beeradvocate.com/im/beers/24663.jpg,Belgium,Reuss,5941,57,14,4.07,Exceptional,Gueuze,https://www.beeradvocate.com/beer/profile/3313/24663/,7.13
7.00,Year-round,Brouwerij Boon,0,https://cdn.beeradvocate.com/im/beers/168538.jpg,Belgium,Oude Geuze Boon A L'Ancienne,4515,55,15,4.15,Exceptional,Gueuze,https://www.beeradvocate.com/beer/profile/47/168538/,7.23
7.00,Year-round,Brouwerij De Dochter van de Korenaar,0,https://cdn.beeradvocate.com/im/beers/55815.jpg,Belgium,L'enfant Terrible,30213,54,23,3.68,Good,Gueuze,https://www.beeradvocate.com/beer/profile/16790/55815/,18.48
7.00,Year-round,Brouwerij Dilewyns,0,https://cdn.beeradvocate.com/im/beers/38214.jpg,Belgium,Vicardin,32272,53,33,3.65,Good,Gueuze,https://www.beeradvocate.com/beer/profile/21734/38214/,14.79
5.50,Year-round,Brouwerij Bockor N.V. / Brouwerij Omer Vander Ghinste,3.02,https://cdn.beeradvocate.com/im/beers/697.jpg,Belgium,Jacobins Gueuze,39630,47,13,3.46,Okay,Gueuze,https://www.beeradvocate.com/beer/profile/223/697/,13.01
5.60,Winter,Brouwerij De Troch,0,https://cdn.beeradvocate.com/im/beers/23132.jpg,Belgium,Chapeau X'mas Gueuze,44480,43,29,2.78,Poor,Gueuze,https://www.beeradvocate.com/beer/profile/190/23132/,30.22
5.50,Year-round,Brouwerij De Troch,0,https://cdn.beeradvocate.com/im/beers/5359.jpg,Belgium,Chapeau Gueuze Lambic,44577,34,16,2.61,Poor,Gueuze,https://www.beeradvocate.com/beer/profile/190/5359/,30.65
5.00,Year-round,Brouwerij Timmermans-John Martin N.V.,0,https://cdn.beeradvocate.com/im/beers/6561.jpg,Belgium,Timmermans Gueuze Lambic,21001,33,16,3.81,Very Good,Gueuze,https://www.beeradvocate.com/beer/profile/2791/6561/,12.07
8.60,Fall,Southern Tier Brewing Company,3.59,https://cdn.beeradvocate.com/im/beers/38394.jpg,"New York, United States",Pumking,2754,7603,1980,4.05,Exceptional,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/3818/38394/,17.04
7.00,Fall,Dogfish Head Craft Brewery,4.05,https://cdn.beeradvocate.com/im/beers/6260.jpg,"Delaware, United States",Punkin Ale,5813,6642,2139,3.93,Very Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/64/6260/,12.72
5.70,Fall,Coors Brewing Company (Molson-Coors),3.24,https://cdn.beeradvocate.com/im/beers/100.jpg,"Colorado, United States",Blue Moon Harvest Moon Pumpkin Ale,44783,2757,741,3.12,Okay,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/306/100/,19.55
8.00,Fall,Weyerbacher Brewing Co.,3.97,https://cdn.beeradvocate.com/im/beers/25880.jpg,"Pennsylvania, United States",Imperial Pumpkin Ale,7742,2745,1026,3.89,Very Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/392/25880/,13.37
4.70,Fall,Shipyard Brewing Company,1.58,https://cdn.beeradvocate.com/im/beers/1932.jpg,"Maine, United States",Shipyard Pumpkinhead Ale,44980,2714,889,3.01,Okay,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/139/1932/,26.91
5.70,Rotating,Boston Beer Company (Samuel Adams),3.13,https://cdn.beeradvocate.com/im/beers/45844.jpg,"Massachusetts, United States",Samuel Adams Harvest Pumpkin Ale,42403,2646,649,3.47,Okay,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/35/45844/,15.85
8.00,Fall,The Schlafly Tap Room,0,https://cdn.beeradvocate.com/im/beers/32767.jpg,"Missouri, United States",Schlafly Pumpkin Ale,1099,2336,581,4.2,Exceptional,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/583/32767/,11.67
5.00,Fall,Brooklyn Brewery,3.86,https://cdn.beeradvocate.com/im/beers/74.jpg,"New York, United States",Post Road Pumpkin Ale,42579,2131,892,3.46,Okay,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/45/74/,15.9
6.50,Fall,Smuttynose Brewing Company,4.13,https://cdn.beeradvocate.com/im/beers/11819.jpg,"New Hampshire, United States",Pumpkin Ale,32115,1918,858,3.68,Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/141/11819/,14.67
9.00,Rotating,Shipyard Brewing Company,3.92,https://cdn.beeradvocate.com/im/beers/52248.jpg,"Maine, United States",Shipyard Smashed Pumpkin (Pugsley's Signature Series),25512,1628,485,3.73,Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/139/52248/,15.55
4.50,Fall,New Holland Brewing Company,4,https://cdn.beeradvocate.com/im/beers/1567.jpg,"Michigan, United States",New Holland Ichabod Ale,40177,1605,563,3.56,Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/335/1567/,14.33
6.00,Fall,New Belgium Brewing,3.51,https://cdn.beeradvocate.com/im/beers/97291.jpg,"Colorado, United States",Pumpkick,42526,1450,222,3.46,Okay,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/192/97291/,14.45
16.90,Fall,Avery Brewing Company,0,https://cdn.beeradvocate.com/im/beers/62449.jpg,"Colorado, United States",Rumpkin,2417,1431,320,4.08,Exceptional,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/30/62449/,13.24
8.50,Fall,Cigar City Brewing,0,https://cdn.beeradvocate.com/im/beers/47020.jpg,"Florida, United States",Good Gourd Imperial Pumpkin Ale,772,1427,229,4.26,Outstanding,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/17981/47020/,11.03
8.50,Fall,Boston Beer Company (Samuel Adams),0,https://cdn.beeradvocate.com/im/beers/73731.jpg,"Massachusetts, United States",Samuel Adams Fat Jack Double Pumpkin Ale,36713,1363,259,3.63,Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/35/73731/,15.7
6.70,Fall,Elysian Brewing Company,4.2,https://cdn.beeradvocate.com/im/beers/7077.jpg,"Washington, United States",Night Owl Pumpkin Ale,5278,1319,388,3.95,Very Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/700/7077/,11.9
5.20,Fall,Anheuser-Busch,3.17,https://cdn.beeradvocate.com/im/beers/72412.jpg,"Missouri, United States",Shock Top Pumpkin Wheat,44908,1207,231,3.04,Okay,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/29/72412/,21.38
6.00,Year-round,Buffalo Bill's Brewery,3.01,https://cdn.beeradvocate.com/im/beers/643.jpg,"California, United States",Buffalo Bill's Pumpkin Ale,44994,1199,639,2.98,Poor,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/205/643/,22.15
5.40,Rotating,Matt Brewing Company / Saranac Brewery,3.35,https://cdn.beeradvocate.com/im/beers/25608.jpg,"New York, United States",Saranac Pumpkin Ale,43428,1181,440,3.39,Okay,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/99/25608/,16.52
4.00,Fall,Uinta Brewing Company,0,https://cdn.beeradvocate.com/im/beers/33405.jpg,"Utah, United States",Punk'n Harvest Pumpkin Ale,43626,1110,288,3.37,Okay,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/1416/33405/,15.73
5.90,Fall,Harpoon Brewery & Beer Hall,3.58,https://cdn.beeradvocate.com/im/beers/71325.jpg,"Massachusetts, United States",UFO Pumpkin,38932,1092,201,3.59,Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/98/71325/,15.32
10.00,Rotating,Saint Arnold Brewing Company,0,https://cdn.beeradvocate.com/im/beers/74106.jpg,"Texas, United States",Pumpkinator,702,962,160,4.28,Outstanding,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/337/74106/,12.38
15.00,Fall,Avery Brewing Company,0,https://cdn.beeradvocate.com/im/beers/135078.jpg,"Colorado, United States",Pump[KY]n,1728,951,153,4.14,Exceptional,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/30/135078/,10.63
5.60,Fall,Rogue Ales,0,https://cdn.beeradvocate.com/im/beers/74309.jpg,"Oregon, United States",Rogue Farms Pumpkin Patch Ale,10909,825,197,3.85,Very Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/132/74309/,12.73
6.00,Fall,Jolly Pumpkin Artisan Ales,0,https://cdn.beeradvocate.com/im/beers/45723.jpg,"Michigan, United States",La Parcela,10911,805,271,3.85,Very Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/9897/45723/,13.51
8.40,Fall,Hoppin' Frog Brewery,4,https://cdn.beeradvocate.com/im/beers/52211.jpg,"Ohio, United States",Frog's Hollow Double Pumpkin Ale,11819,759,269,3.84,Very Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/14879/52211/,12.24
10.00,Fall,Heavy Seas Beer,0,https://cdn.beeradvocate.com/im/beers/60505.jpg,"Maryland, United States",Heavy Seas - GreatER Pumpkin,7069,752,225,3.91,Very Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/898/60505/,13.04
10.31,Fall,Uinta Brewing Company,3.99,https://cdn.beeradvocate.com/im/beers/72838.jpg,"Utah, United States",Oak Jacked Imperial Pumpkin Ale,4861,740,186,3.97,Very Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/1416/72838/,11.08
8.10,Fall,Elysian Brewing Company,0,https://cdn.beeradvocate.com/im/beers/33394.jpg,"Washington, United States",The Great Pumpkin,1786,712,195,4.14,Exceptional,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/700/33394/,10.63
6.00,Fall,Anderson Valley Brewing Company,0,https://cdn.beeradvocate.com/im/beers/98072.jpg,"California, United States",Fall Hornin',39258,710,134,3.58,Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/193/98072/,13.13
7.50,Fall,Stevens Point Brewery,4,https://cdn.beeradvocate.com/im/beers/52279.jpg,"Wisconsin, United States",Whole Hog Pumpkin Ale,1795,685,143,4.14,Exceptional,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/786/52279/,12.56
4.40,Fall,The Traveler Beer Co.,0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Vermont, United States",Jack-O Traveler Shandy,41596,680,92,3.5,Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/31442/98924/,19.14
6.00,Fall,Cisco Brewers Inc.,4,https://cdn.beeradvocate.com/im/beers/44964.jpg,"Massachusetts, United States",Pumple Drumkin Spiced Ale,42558,657,186,3.45,Okay,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/261/44964/,18.55
5.80,Fall,Ballast Point Brewing Company,0,https://cdn.beeradvocate.com/im/beers/104076.jpg,"California, United States",Pumpkin Down,14945,655,157,3.81,Very Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/199/104076/,9.71
5.40,Fall,Magic Hat Brewing Company,0,https://cdn.beeradvocate.com/im/beers/129357.jpg,"Vermont, United States",Wilhelm Scream Pumpkin Ale,42199,651,96,3.47,Okay,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/96/129357/,14.99
6.50,Fall,Elysian Brewing Company,0,https://cdn.beeradvocate.com/im/beers/39497.jpg,"Washington, United States",Dark O' The Moon,5881,635,164,3.94,Very Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/700/39497/,11.17
8.00,Fall,Epic Brewing Company,0,https://cdn.beeradvocate.com/im/beers/74942.jpg,"Utah, United States",Imperial Pumpkin Porter,14978,629,162,3.81,Very Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/22893/74942/,11.29
5.60,Fall,O'Fallon Brewery,0,https://cdn.beeradvocate.com/im/beers/13350.jpg,"Missouri, United States",Pumpkin Beer,35686,625,246,3.64,Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/3268/13350/,17.03
9.00,Fall,Flying Dog Brewery,3.83,https://cdn.beeradvocate.com/im/beers/73433.jpg,"Maryland, United States",The Fear Imperial Pumpkin Ale,29616,616,153,3.7,Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/68/73433/,13.24
5.50,Fall,Southampton Publick House,0,https://cdn.beeradvocate.com/im/beers/7799.jpg,"New York, United States",Southampton Pumpkin Ale,37180,603,309,3.62,Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/1628/7799/,14.09
6.80,Rotating,Two Roads Brewing Company,3.95,https://cdn.beeradvocate.com/im/beers/98438.jpg,"Connecticut, United States",Roadsmary's Baby,29611,582,108,3.7,Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/30437/98438/,12.7
6.00,Fall,Elysian Brewing Company,0,https://cdn.beeradvocate.com/im/beers/103229.jpg,"Washington, United States",Punkuccino,1556,571,105,4.17,Exceptional,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/700/103229/,9.35
7.00,Fall,Cape Ann Brewing Company,0,https://cdn.beeradvocate.com/im/beers/33205.jpg,"Massachusetts, United States",Fisherman's Pumpkin Stout,24208,557,312,3.74,Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/8325/33205/,12.3
7.40,Fall,AleWerks Brewing Company,4.2,https://cdn.beeradvocate.com/im/beers/52723.jpg,"Virginia, United States",Pumpkin Ale,1579,530,143,4.17,Exceptional,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/14952/52723/,10.79
10.00,Fall,Alltech's Lexington Brewing and Distilling Co.,0,https://cdn.beeradvocate.com/im/beers/99058.jpg,"Kentucky, United States",Kentucky Pumpkin Barrel Ale,30789,529,87,3.69,Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/430/99058/,15.18
5.80,Fall,Redhook Ale Brewery,0,https://cdn.beeradvocate.com/im/beers/98299.jpg,"New Hampshire, United States",Redhook Out Of Your Gourd Pumpkin Porter,42123,511,102,3.47,Okay,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/18134/98299/,14.7
9.00,Fall,Fat Head's Brewery & Saloon,0,https://cdn.beeradvocate.com/im/beers/72172.jpg,"Ohio, United States",Spooky Tooth Imperial Pumpkin,10440,493,79,3.86,Very Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/19544/72172/,11.4
9.50,Fall,Saucony Creek Brewing Company + Gastropub,0,https://cdn.beeradvocate.com/im/beers/98228.jpg,"Pennsylvania, United States",Captain Pumpkin's Maple Mistress Imperial Pumpkin Ale,6044,485,74,3.94,Very Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/30902/98228/,13.71
8.10,Fall,River Horse Brewing Co.,0,https://cdn.beeradvocate.com/im/beers/60166.jpg,"New Jersey, United States",Hipp-O-Lantern Imperial Pumpkin Ale,21526,469,130,3.76,Very Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/877/60166/,12.77
9.60,Rotating,Southern Tier Brewing Company,0,https://cdn.beeradvocate.com/im/beers/144099.jpg,"New York, United States",Rum Barrel Aged Pumking,3210,457,86,4.05,Exceptional,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/3818/144099/,11.36
6.60,Fall,Founders Brewing Company,4.41,https://cdn.beeradvocate.com/im/beers/16074.jpg,"Michigan, United States",Founders Red's Rye IPA,1215,5254,1669,4.18,Exceptional,Rye Beer,https://www.beeradvocate.com/beer/profile/1199/16074/,10.53
6.00,Spring,"Bell's Brewery, Inc.",0,https://cdn.beeradvocate.com/im/beers/43223.jpg,"Michigan, United States",Smitten Golden Rye Ale,32091,1792,330,3.68,Good,Rye Beer,https://www.beeradvocate.com/beer/profile/287/43223/,11.68
12.00,Rotating,Boulevard Brewing Co.,4.38,https://cdn.beeradvocate.com/im/beers/56168.jpg,"Missouri, United States",Rye-on-Rye,922,1726,412,4.23,Exceptional,Rye Beer,https://www.beeradvocate.com/beer/profile/423/56168/,10.17
7.00,Year-round,Two Brothers Brewing Company,4.2,https://cdn.beeradvocate.com/im/beers/30502.jpg,"Illinois, United States",Cane And Ebel,2401,1716,643,4.08,Exceptional,Rye Beer,https://www.beeradvocate.com/beer/profile/689/30502/,10.78
7.50,Winter,Founders Brewing Company,4.09,https://cdn.beeradvocate.com/im/beers/16115.jpg,"Michigan, United States",Founders Black Rye,3414,1601,456,4.02,Exceptional,Rye Beer,https://www.beeradvocate.com/beer/profile/1199/16115/,8.21
6.50,Year-round,Sixpoint Brewery,0,https://cdn.beeradvocate.com/im/beers/23453.jpg,"New York, United States",Righteous Ale,5036,1057,393,3.96,Very Good,Rye Beer,https://www.beeradvocate.com/beer/profile/10607/23453/,10.86
6.90,Year-round,Harpoon Brewery & Beer Hall,3.55,https://cdn.beeradvocate.com/im/beers/68895.jpg,"Massachusetts, United States",Harpoon Rich & Dan's Rye IPA,17218,837,195,3.79,Very Good,Rye Beer,https://www.beeradvocate.com/beer/profile/98/68895/,10.29
6.50,Winter,Otter Creek Brewing,0,https://cdn.beeradvocate.com/im/beers/100915.jpg,"Vermont, United States",Kind Ryed IPA,2838,818,123,4.06,Exceptional,Rye Beer,https://www.beeradvocate.com/beer/profile/119/100915/,8.37
